infected,reward,economic_cost
238.55469620186997,-12.52043121078123,23.57464046283365
185.68055409159732,-11.485998224530254,22.05429733329556
149.0819974113036,-12.124028029502773,23.58881147267578
198.9584339487855,-11.577968137833482,21.983401642357187
169.5170092829713,-11.165634627344485,21.602468652305788
153.2094335470205,-10.984749012833138,21.384481967378417
172.86906456087175,-11.233094801366343,21.68234881885154
145.2754311264256,-11.536904013261413,22.526252253257923
135.30312590272422,-11.055041492728256,21.639106670959528
153.4213611167787,-11.693267342656043,22.756043379565593
196.0464108377171,-11.836350821651243,22.70356678188828
203.9423807670781,-11.840044260217002,22.576850685469967
282.70971842500364,-12.308915802382527,22.429967230882184
157.22685435135168,-12.04217025932646,23.33354298517106
177.89847903178998,-11.852749485151124,22.786784278131197
160.92981789712667,-12.007965972742797,23.322930970030857
230.42675234292395,-11.883546283200655,22.2579708476805
230.4632013675742,-13.49249185040651,25.551891383959457
175.26596798209613,-13.040296025421625,25.289363378494436
141.09829185208156,-14.70209970245572,28.88718233199912
177.13970018162325,-14.923916246198074,29.017605048927166
153.72278397786758,-15.626676841077114,30.54009390966575
101.48284051791593,-15.398258286319845,30.557023392708796
129.71115248613032,-14.543272625319338,28.65828333206214
169.7514186458424,-13.698073028699012,26.537949603265233
194.879760387849,-12.86206157858245,24.707552371085605
193.90199004970378,-13.136415522403535,25.281696043001176
153.2276869484126,-12.210382281968705,23.806206375481366
192.72157774422027,-13.392274401289376,25.727054318611298
235.56119633674837,-13.960592930654917,26.286789268843933
242.8696758161738,-13.594547778694693,25.39280762903631
188.58577693408978,-13.470243695093453,25.93839532177691
166.53262376794365,-13.54855087413729,26.35073986848805
173.0269989759096,-13.342093621901261,25.766828685219057
133.0461372261683,-13.130125260975772,25.792188755703926
190.44772173650276,-13.705364225838974,26.45431771998108
157.15507357673056,-14.677842041232761,28.63118454775063
178.76296071968343,-15.806419189753193,30.60796726208049
209.4791704337482,-15.179656609776222,29.089269733811214
196.48316239301374,-14.810765306100544,28.601860803522445
165.90456748177488,-14.026271472774576,27.232005713553527
198.49719891026362,-13.802936540897234,26.56229510198571
193.18576730333493,-13.776766511982569,26.412738357029763
164.06942608507785,-13.609785555799997,26.49992321466423
228.19983453240508,-14.247304786905948,27.031194619938635
157.30749942787114,-12.914692218650574,25.18038501676594
242.91965677036205,-13.63302133385426,25.72267969527176
176.50300448042432,-12.32561401880187,23.742551926965497
228.90064924160646,-12.98763590579279,24.218807543952863
154.75385576170507,-11.38280903088022,22.10009590754108
146.80999481341541,-11.206175506419251,21.88082171753317
191.01277890057435,-10.844711964050946,20.721391182502174
171.95357029129872,-11.104942179447495,21.323999481999394
215.24676986129606,-10.69647378396132,20.102968100379734
191.66082670944616,-10.550265100026229,20.03531338811341
244.44434327906663,-10.737779279694076,19.748129006340232
262.95445815015376,-10.666512614809486,19.201510037705496
196.49605274980146,-10.12949279189027,19.134383589256803
153.74551834138674,-10.205219723849343,19.72917736418302
219.40701432332676,-9.995236752174172,18.631311636771954
118.02175235164728,-9.846121457256395,19.310799861547043
239.50327559081043,-11.188994850635886,20.803850161932324
134.03399683704887,-10.707234350782823,20.897757508614692
273.97988248867796,-12.996503073280183,23.77017949693757
242.02581509856645,-13.028920516601708,24.403465304643213
190.26449948192484,-12.773951578446507,24.603765505401043
212.84262578470862,-12.866726227915231,24.56065527520123
246.26736479634053,-13.160649594784429,24.741331837975657
202.70167698060067,-13.335301256075608,25.48433609966705
185.8197767489029,-13.847382060139864,26.737371784848857
203.3078113520627,-12.9293673611505,24.778008777299867
127.15907826030207,-12.954474788498004,25.416510358782233
161.408815004177,-13.046765847981519,25.39062720845988
255.41827219191487,-12.926220406768584,23.93699538282834
181.6075675493919,-12.967073748053261,24.949743317860676
209.36038649332673,-12.847125059736804,24.544332166002924
183.92143183244997,-13.036421229594211,25.157962515885508
227.3273522873155,-12.925176906095182,24.37916236983506
192.07460564836418,-11.276862541409306,21.56409453288598
172.6566144085887,-10.822320993049866,20.828363541186615
188.2254506963008,-10.778858992269338,20.43317553833402
165.9138913531527,-10.263628547203595,19.80255664196521
162.3097154132157,-10.221917134853062,19.83647087555531
152.16842265320403,-10.971085939577948,21.23640472728002
214.8379970150086,-11.167045641772946,20.973898900286553
131.69102201704888,-10.67479092452101,20.851362166499953
150.7259528882945,-10.158747584760508,19.66511915201985
129.23080860473866,-10.222106387480562,19.885765355114998
221.9559795561346,-10.536442636477824,19.731169380466298
139.17850362915044,-10.53000631579921,20.422108255938316
230.16870823626522,-10.819010803741946,20.064266934972864
109.2495271657412,-10.20927007671955,20.135526100751733
99.14214489393214,-9.671357841648655,19.03027332599743
212.9821223423402,-10.762812575304709,20.277840500438188
169.08266391493473,-10.225442747607588,19.65041704183188
188.87941695336698,-10.59245223952263,20.300613304196915
183.11967608993626,-10.60368353258487,20.231348706966486
169.2621805733391,-10.58750141875941,20.182019236410383
270.07972106803805,-10.939764000086562,19.79128146222609
246.09347022312008,-10.620481692830467,19.50023745274286
269.4857726930474,-10.263549342554462,18.716893701220908
185.12591443723366,-10.474267007260192,20.028863574827497
196.85401706324583,-10.619605449505697,20.16269991437639
187.5383189574402,-10.294766781458465,19.607531548461125
232.8192075876388,-10.445111733127021,19.389816932215123
103.3127783637541,-9.968918986882777,19.656205045319027
141.73751467794293,-10.689116608549467,20.905623950407183
138.0002218675104,-9.99187443914175,19.454064631958467
177.5793392020365,-10.401169111653354,20.01017172140561
122.43580863073113,-9.919151348595442,19.40342764928961
131.43528527135084,-10.049327778414689,19.61230134106299
143.51055024962963,-10.126885698453917,19.62585052987334
188.50715582977452,-9.621852586697653,18.25783117011173
196.55250916781463,-9.840251923024761,18.584190673836652
99.75133887956463,-9.847729773210428,19.42616711778987
119.95140068367911,-10.506398274336306,20.636175576448988
125.96274880880188,-9.989888049192059,19.558982410712584
217.61918004917226,-9.322586445501255,17.321297020740005
134.41637154920326,-9.55844389337354,18.593277237612405
214.94884682116412,-10.349345968330383,19.434946140929313
253.3480431282767,-10.969808439759051,20.02542191195597
165.45172669346016,-10.100005071904683,19.470201554275793
155.98667927112808,-9.980183151416849,19.27211448518819
226.8311083748161,-10.9166166924156,20.420705343775666
143.97315832488283,-11.07062239446586,21.59302471772314
115.23107166012215,-10.542091040051723,20.721772151297092
217.02160176519578,-10.27101243702454,19.301647648832667
174.40934253705873,-10.473667673675047,20.059048750806298
154.26327945457152,-10.28264214537665,20.003251408028216
178.31444127961902,-10.791683859798733,20.549349792199486
160.99387761674282,-10.561260722177293,20.423467212081828
104.55445998027174,-10.708547192856853,21.112354203852984
130.68966162907512,-10.30595176833849,20.187725382424947
137.31428733316886,-11.099585362083571,21.66588854071402
159.6011543352138,-11.183696522746285,21.677375791249375
115.09200586410685,-10.809152309152836,21.289836273256878
108.07796278700982,-10.888598015807084,21.428315479222864
266.2052725543584,-11.742081578433105,21.375038589558965
163.51707175982884,-10.680952910791037,20.636450928687974
166.77506475002693,-10.492446956453444,20.177745866524297
153.4851067488548,-10.262017218692197,19.858926803773574
183.0912830532806,-10.37695175399322,19.840551758327724
130.50646488670193,-10.195026698740433,19.9008276386041
130.8067469564602,-9.794150186667768,19.18042639274811
233.31794670078114,-9.369183260830663,17.10839083551122
238.15970413201984,-9.647443827575682,17.622796794108297
180.37876325897858,-9.960174873162215,19.035194263957916
207.6130646373212,-9.103415285843543,17.07206725968554
113.89858127085807,-8.717582687065448,17.07679923194708
188.32502245627393,-9.721657657377358,18.530218639088638
146.79714945914805,-9.585265860629871,18.659406043473805
126.40670464315048,-10.296389609531278,20.172131151456913
327.88861348667785,-11.547917515243855,20.129556442571364
